trans_tm,sys_tra_no,pdate
20180227043026,9994,20180227
20180224191838,112188,20180224
20180223112822,568274,20180223
20180223110906,346897,20180223
20180221194924,549190,20180221
20180221194838,106574,20180221
20180221194758,127473,20180221
20180221194742,772294,20180221
20180227185428,400994,20180227
20180227174312,86572,20180227
20180227210245,649989,20180227
20180228061532,760884,20180228
20180228061520,538575,20180228
20180228061508,835677,20180228
20180228061455,608982,20180228
20180228061443,977893,20180228
20180228061430,6989,20180228
20180228061418,741976,20180228
20180228061405,741276,20180228
20180228061350,155298,20180228
20180228061339,389,20180228
20180228061326,752184,20180228
20180228061308,870785,20180228
20180228061252,744673,20180228
20180228061238,127099,20180228
20180228061223,618771,20180228
20180228061205,652881,20180228
20180228061138,907086,20180228
20180228061123,313183,20180228
20180228061102,710768,20180228
20180228061043,975190,20180228
20180228060914,690279,20180228
20180228060900,908578,20180228
20180228060846,967990,20180228
20180228060831,725273,20180228
20180228060819,134998,20180228
20180228060807,577982,20180228
20180228060750,576582,20180228
20180228060735,837392,20180228
20180228060719,843185,20180228
20180228060701,722684,20180228
20180228060648,994797,20180228
20180228060634,796177,20180228
20180228060607,497275,20180228
20180228060538,793077,20180228
20180228060523,876986,20180228
20180228060511,892970,20180228
20180228060453,565082,20180228
20180228060441,950590,20180228
20180228060421,174694,20180228
20180228060410,648474,20180228
20180228060356,826192,20180228
20180228060330,884678,20180228
20180228060314,825185,20180228
20180228060257,577371,20180228
20180228060233,576271,20180228
20180228060201,639074,20180228
20180228060123,699884,20180228
20180228060105,681176,20180228
20180228060031,111598,20180228
20180228055617,254183,20180228
20180228055600,653068,20180228
20180228055541,799285,20180228
20180228055523,551771,20180228
20180228055430,992696,20180228
20180228055417,753177,20180228
20180228055339,694069,20180228
20180228055057,668484,20180228
20180228055045,444872,20180228
20180228055026,953197,20180228
20180228055013,784785,20180228
20180228055001,59199,20180228
20180228054940,137594,20180228
20180228054929,912789,20180228
20180228054856,232183,20180228
20180228054844,679369,20180228
20180228054826,644576,20180228
20180228054800,643276,20180228
20180228054738,676269,20180228
20180228054608,903489,20180228
20180228054555,654184,20180228
20180228054542,505982,20180228
20180228054530,671269,20180228
20180228054518,610779,20180228
20180228054503,221683,20180228
20180228054448,892993,20180228
20180228054432,584574,20180228
20180228054417,827278,20180228
20180228054356,826578,20180228
20180228054338,632176,20180228
20180228054320,46399,20180228
20180228054302,425672,20180228
20180228054237,424272,20180228
20180228054222,579874,20180228
20180228054203,701488,20180228
20180228054115,448587,20180228
20180228054042,575674,20180228
20180228054027,493482,20180228
20180228054009,511671,20180228
20180228053957,599079,20180228
20180228053944,801786,20180228
20180228053932,572474,20180228
20180228053916,816170,20180228
20180228053904,873790,20180228
20180228053850,872990,20180228
20180228053827,960296,20180228
20180228053802,797886,20180228
20180228053750,61798,20180228
20180228053645,649569,20180228
20180228053624,762592,20180228
20180228053559,501571,20180228
20180228053546,408372,20180228
20180228053533,792786,20180228
20180228053520,109794,20180228
20180228053451,701777,20180228
20180228053237,859590,20180228
20180228053217,341191,20180228
20180228053153,525781,20180228
20180228053134,399772,20180228
20180228053112,477180,20180228
20180228053022,912597,20180228
20180228052755,45598,20180228
20180228052742,631269,20180228
20180228052727,464582,20180228
20180228052713,330591,20180228
20180228052645,822195,20180228
20180228052629,607784,20180228
20180228052615,467180,20180228
20180228052552,414187,20180228
20180228052535,725885,20180228
20180228052521,770586,20180228
20180228052504,624969,20180228
20180228052452,459282,20180228
20180228052436,561579,20180228
20180228052418,383572,20180228
20180228052405,9699,20180228
20180228052353,660088,20180228
20180228052330,8699,20180228
20180228052317,601484,20180228
20180228052302,675477,20180228
20180228052248,765386,20180228
20180228052229,169183,20180228
20180228052217,87894,20180228
20180228052205,6499,20180228
20180228052140,718085,20180228
20180228052111,466471,20180228
20180228052059,716385,20180228
20180228052044,773178,20180228
20180228052005,454980,20180228
20180228051950,713785,20180228
20180228051937,372875,20180228
20180228051923,713085,20180228
20180228051909,372075,20180228
20180228051855,576276,20180228
20180228051836,526974,20180228
20180228051816,711185,20180228
20180228051801,31098,20180228
20180228051743,591384,20180228
20180228051711,839689,20180228
20180228051656,157983,20180228
20180228051633,365975,20180228
20180228051621,728592,20180228
20180228051604,155683,20180228
20180228051531,586584,20180228
20180228051516,995199,20180228
20180228051501,363375,20180228
20180228051448,362675,20180228
20180228051436,604969,20180228
20180228051419,567476,20180228
20180228051405,151683,20180228
20180228051336,363872,20180228
20180228051324,538579,20180228
20180228051307,580473,20180228
20180228051255,638588,20180228
20180228051241,452571,20180228
20180228051229,299291,20180228
20180228051216,816590,20180228
20180228051201,357175,20180228
20180228051144,756278,20180228
20180228051113,562376,20180228
20180228051058,355575,20180228
20180228051044,651777,20180228
20180228051007,559976,20180228
20180227174927,376568,20180227
20180227174207,82975,20180227
20180227213700,738784,20180227
20180227213647,550187,20180227
20180227213635,658682,20180227
20180227213620,817069,20180227
20180227213606,655682,20180227
20180226194546,869777,20180226
20180226194530,845979,20180226
20180226194512,831494,20180226
20180226194501,800196,20180226
20180226194446,775573,20180226
20180226194433,424489,20180226
20180211113752,425586,20180211
20180211113733,544674,20180211
20180210072358,913587,20180210
20180228110954,485787,20180228
20180228123615,540690,20180228
20180228123500,536481,20180228
20180226013634,620876,20180226
20180225102729,816377,20180225
20180225102636,701273,20180225
20180225102546,804185,20180225
20180228191833,774574,20180228
20180228180037,918887,20180228
20180301114626,119671,20180301
20180301145346,762574,20180301
20180301145144,721768,20180301
20180301151056,578990,20180301
20180301151042,424798,20180301
20180301165611,16290,20180301
20180301165558,115380,20180301
20180302074704,452483,20180302
20180302074648,367892,20180302
20180302074631,877473,20180302
20180302074531,656594,20180302
20180302103839,831784,20180302
20180302103619,551591,20180302
20180302102959,318898,20180302
20180301114626,119671,20180301
20180301171701,219686,20180301
20180302134554,512376,20180302
20180302134455,538490,20180302
20180302134439,423281,20180302
20180302110923,744089,20180302
20180302110726,627495,20180302
20180302110714,956873,20180302
20180302110701,953073,20180302
20180302110534,926673,20180302
20180302110514,752771,20180302
20180302110442,508899,20180302
20180301222205,894370,20180301
20180301220956,720185,20180301
20180301220942,991999,20180301
20180301220925,591276,20180301
20180301220908,310691,20180301
20180223201714,878982,20180223
20180223201636,968474,20180223
20180223201620,198578,20180223
20180223201554,961874,20180223
20180302180549,407489,20180302
20180302161509,744685,20180302
20180302161448,337272,20180302
20180302161439,837389,20180302
20180302161419,506674,20180302
20180302161409,759286,20180302
20180302161348,428381,20180302
20180302172042,526288,20180302
20180302172022,840895,20180302
20180302172012,297468,20180302
20180302172001,515978,20180302
20180302171951,735890,20180302
20180302171942,834695,20180302
20180302171931,427999,20180302
20180302221932,78492,20180302
20180302221821,553087,20180302
20180302230724,439697,20180302
20180303123434,444998,20180303
20180303123338,582773,20180303
20180304111048,860282,20180304
20180303172147,508882,20180303
20180303144443,42569,20180303
20180301170549,289681,20180301
20180301170534,287881,20180301
20180301170432,842384,20180301
20180301170355,311393,20180301
20180301170341,407896,20180301
20180301170327,521594,20180301
20180304084110,177887,20180304
20180302093226,630486,20180302
20180302093213,154073,20180302
20180224093354,394777,20180224
20180304162206,403490,20180304
20180304185410,152973,20180304
20180304185358,662591,20180304
20180304185341,179289,20180304
20180304185257,56780,20180304
20180304185246,140473,20180304
20180304200306,787269,20180304
20180304200253,706268,20180304
20180304200241,665179,20180304
20180304200229,380987,20180304
20180304200149,356183,20180304
20180304231819,574971,20180304
20180304231627,732574,20180304
20180304200306,787269,20180304
20180304200253,706268,20180304
20180304200241,665179,20180304
20180304200229,380987,20180304
20180304200149,356183,20180304
20180304132143,98689,20180304
20180304132128,54886,20180304
20180305190549,865290,20180305
20180305160843,964193,20180305
20180305202155,947274,20180305
20180305182155,305294,20180305
20180305142213,332581,20180305
20180305142159,123093,20180305
20180307033521,177979,20180307
20180307033456,657590,20180307
20180307033352,656390,20180307
20180306225951,23488,20180306
20180306225938,828468,20180306
20180304223448,573681,20180304
20180306123059,329788,20180306
20180306123045,325488,20180306
20180306122953,140078,20180306
20180306144732,468371,20180306
20180306211035,428374,20180306
20180306210912,575070,20180306
20180306183615,705692,20180306
20180306183556,157269,20180306
20180306183540,122474,20180306
20180306171724,257074,20180306
20180306170713,956371,20180306
20180306170504,671083,20180306
20180306170451,56496,20180306
20180306170436,956380,20180306
20180306170404,55476,20180306
20180306170330,848288,20180306
20180306170318,98574,20180306
20180306170305,167478,20180306
20180306170252,41976,20180306
20180306170155,938672,20180306
20180306170134,796199,20180306
20180306170122,922080,20180306
20180307101404,663070,20180307
20180307101317,699791,20180307
20180228163439,531872,20180228
20180307155425,337779,20180307
20180307161105,246093,20180307
20180307161033,941290,20180307
20180307161022,418771,20180307
20180307161011,538387,20180307
20180308001356,205774,20180308
20180307173611,397382,20180307
20180307180931,69670,20180307
20180307163315,801276,20180307
20180307163304,728779,20180307
20180307163232,797987,20180307
20180302175332,233689,20180302
20180302175315,940070,20180302
20180302175241,774069,20180302
20180302175223,663481,20180302
20180302175204,869877,20180302
20180302175134,920970,20180302
20180302175116,937884,20180302
20180302070030,255289,20180302
20180308025719,267390,20180308
20180308025530,61384,20180308
20180308022606,533570,20180308
20180308184940,448493,20180308
20180308192700,316684,20180308
20180308192622,106772,20180308
20180309020903,979792,20180309
20180309021101,916269,20180309
20180309020942,99797,20180309
20180308173745,56479,20180308
20180308173733,36596,20180308
20180308173719,145898,20180308
20180308173648,922795,20180308
20180308173632,153674,20180308
20180308173600,135598,20180308
20180308173547,855092,20180308
20180308173535,204890,20180308
20180308173522,137474,20180308
20180308173509,947471,20180308
20180308173457,657283,20180308
20180308173440,982880,20180308
20180308024049,315996,20180308
20180308023823,267586,20180308
20180308023756,218885,20180308
20180308023553,205871,20180308
20180308023541,39584,20180308
20180309174819,743276,20180309
20180309174743,678475,20180309
20180309174728,988292,20180309
20180309174717,771377,20180309
20180309174705,730776,20180309
20180309174654,727976,20180309
20180309174643,765077,20180309
20180309193109,720282,20180309
20180306170520,965280,20180306
20180306170504,69768,20180306
20180306170448,39197,20180306
20180306170433,81290,20180306
20180306170415,131069,20180306
20180306170225,976881,20180306
20180309155550,410680,20180309
20180309155535,408380,20180309
20180309155520,529373,20180309
20180309155505,892185,20180309
20180309155448,628878,20180309
20180309105606,568084,20180309
20180309105032,835181,20180309
20180309104746,838473,20180309
20180309104617,244195,20180309
20180309104315,988599,20180309
20180309104224,629972,20180309
20180309104206,347388,20180309
20180310051912,342688,20180310
20180310051857,616376,20180310
20180310051842,700474,20180310
20180310051720,157587,20180310
20180310051653,742070,20180310
20180310051626,608986,20180310
20180310051611,535579,20180310
20180310051548,156487,20180310
20180310051533,617369,20180310
20180310051516,510068,20180310
20180310051500,651677,20180310
20180310051445,581481,20180310
20180310051429,558785,20180310
20180310051413,557975,20180310
20180310132534,620676,20180310
20180310132405,682187,20180310
20180310130541,402887,20180310
20180310103157,680380,20180310
20180310153811,70496,20180310
20180310150525,806179,20180310
20180310124231,183670,20180310
20180310162148,671380,20180310
20180310162132,669080,20180310
20180310162116,536190,20180310
20180310142253,470094,20180310
20180310142236,336681,20180310
20180310160005,422580,20180310
20180310155729,535873,20180310
20180310155710,611378,20180310
20180310155450,431881,20180310
20180310155218,476673,20180310
20180310144515,552868,20180310
20180311082636,549778,20180311
20180311082617,736385,20180311
20180311082525,251891,20180311
20180309011726,825376,20180309
20180309011638,937478,20180309
20180309011232,820173,20180309
20180309011209,90784,20180309
20180309011149,782381,20180309
20180311112607,704279,20180311
20180311031545,708785,20180311
20180311031530,97383,20180311
20180311031513,325087,20180311
20180311091904,266295,20180311
20180226092333,744690,20180226
20180310175336,721772,20180310
20180310175242,895674,20180310
20180310175154,794069,20180310
20180311223738,133974,20180311
20180311223416,122674,20180311
20180311141945,403896,20180311
20180311141850,745680,20180311
20180311094427,407877,20180311
20180311094320,537670,20180311
20180311094242,510395,20180311
20180311234228,553488,20180311
20180311234214,793090,20180311
20180310180349,11578,20180310
20180310180338,812679,20180310
20180310180327,871875,20180310
20180310180245,134895,20180310
20180310140205,68981,20180310
20180310165345,814794,20180310
20180309165853,108679,20180309
20180309165711,91879,20180309
20180309165146,104269,20180309
20180312105521,536691,20180312
20180312105505,519779,20180312
20180312105444,207683,20180312
20180312105430,510979,20180312
20180312105414,517491,20180312
20180312105359,695678,20180312
20180312105342,633675,20180312
20180312105328,681973,20180312
20180312105312,71993,20180312
20180312105256,762184,20180312
20180312105243,174683,20180312
20180312105227,750970,20180312
20180312105214,472380,20180312
20180312105201,535972,20180312
20180312105148,863289,20180312
20180312105129,856089,20180312
20180312105115,320394,20180312
20180312105055,462368,20180312
20180312105026,136583,20180312
20180312105007,254798,20180312
20180312104947,443382,20180312
20180312104929,784899,20180312
20180311112724,751497,20180311
20180312172834,519171,20180312
20180312210804,758376,20180312
20180313044613,351895,20180313
20180313044222,312886,20180313
20180313044213,706576,20180313
20180313044159,594380,20180313
20180313044143,796373,20180313
20180313044122,461296,20180313
20180313042815,2384,20180313
20180313042729,796874,20180313
20180313042707,775678,20180313
20180313042650,600268,20180313
20180308225527,563291,20180308
20180312164127,76482,20180312
20180312164041,183677,20180312
20180312164030,105472,20180312
20180312164018,527692,20180312
20180312164007,160475,20180312
20180312163953,988884,20180312
20180312163938,296770,20180312
20180313142335,588294,20180313
20180313142318,888581,20180313
20180313142307,851179,20180313
20180313142254,8278,20180313
20180313122851,746076,20180313
20180312230004,218876,20180312
20180312174843,816179,20180312
20180312174827,492983,20180312
20180312174804,909575,20180312
20180314070803,842988,20180314
20180314070750,730583,20180314
20180314070733,224169,20180314
20180313165757,315568,20180313
20180313165336,451578,20180313
20180313165313,352875,20180313
20180313165301,451174,20180313
20180313165246,927286,20180313
20180313031110,727873,20180313
20180313155420,684980,20180313
20180313235957,47389,20180313
20180313235942,271881,20180313
20180314123705,127096,20180314
20180314142626,70568,20180314
20180314023536,230194,20180314
20180314170049,773272,20180314
20180314170036,813790,20180314
20180314170013,959078,20180314
20180314165304,703079,20180314
20180311105407,524998,20180311
20180307140055,220774,20180307
20180225075718,328673,20180225
20180309122606,197185,20180309
20180309122552,191985,20180309
20180315154426,559485,20180315
20180315154320,584586,20180315
20180316063852,566372,20180316
20180316055458,31883,20180316
20180315160441,799185,20180315
20180315183429,438784,20180315
20180315183418,34172,20180315
20180315183406,531989,20180315
20180315183328,178374,20180315
20180315204717,253279,20180315
20180316083711,898490,20180316
20180315220253,737479,20180315
20180315223754,364787,20180315
20180312081340,823479,20180312
20180312081255,515788,20180312
20180312081224,428887,20180312
20180315203500,124880,20180315
20180315175142,560191,20180315
20180315175051,514297,20180315
20180315174954,684774,20180315
20180315174939,588581,20180315
20180315174923,415371,20180315
20180316112621,665369,20180316
20180315213538,301490,20180315
20180315212836,534272,20180315
20180315211829,180590,20180315
20180315211331,539369,20180315
20180315210803,529373,20180315
20180315204343,81671,20180315
20180315203901,185879,20180315
20180315203308,896394,20180315
20180315202140,551993,20180315
20180315182926,983580,20180315
20180315140437,171468,20180315
20180316052108,933488,20180316
20180316004320,248474,20180316
20180316004251,150675,20180316
20180316004213,761484,20180316
20180316004151,245074,20180316
20180316203018,939380,20180316
20180316202616,972275,20180316
20180316202156,764971,20180316
20180317012724,967781,20180317
20180317012710,902672,20180317
20180316211351,915383,20180316
20180316211158,709786,20180316
20180316210835,394577,20180316
20180316210812,681086,20180316
20180316210506,743492,20180316
20180316210356,364877,20180316
20180316210233,239481,20180316
20180316204145,295570,20180316
20180316203425,207989,20180316
20180316203401,106984,20180316
20180316231903,128192,20180316
20180316231738,828676,20180316
20180316231644,969570,20180316
20180316231616,968570,20180316
20180316223316,663881,20180316
20180316223253,732473,20180316
20180317213239,642873,20180317
20180318001435,595589,20180318
20180318001410,294570,20180318
20180317141703,294878,20180317
20180317141345,95681,20180317
20180317141319,883899,20180317
20180317235736,574199,20180317
20180317235712,573499,20180317
20180317235634,609792,20180317
20180317235608,16382,20180317
20180317235541,174577,20180317
20180311161000,999792,20180311
20180315225933,19176,20180315
20180315225913,909882,20180315
20180315225841,927779,20180315
20180315225829,422198,20180315
20180306102831,127072,20180306
20180306102804,833383,20180306
20180315175745,825678,20180315
20180315175644,957284,20180315
20180315175505,609479,20180315
20180315175343,919084,20180315
20180315175157,443371,20180315
20180315175121,600975,20180315
20180318143606,972376,20180318
20180318143524,76887,20180318
20180318143515,876275,20180318
20180318143505,874575,20180318
20180318134214,255775,20180318
20180318134207,422578,20180318
20180318134146,617198,20180318
20180318134138,208480,20180318
20180318134128,409793,20180318
20180318134018,347692,20180318
20180317131744,519874,20180317
20180317131732,663991,20180317
20180318154723,680996,20180318
20180318154007,689474,20180318
20180318153949,194290,20180318
20180318153936,420471,20180318
20180318153921,519972,20180318
20180318153903,613596,20180318
20180318153850,723891,20180318
20180313205932,310597,20180313
20180317132446,562973,20180317
20180317132337,597398,20180317
20180317131332,423573,20180317
20180317130944,171571,20180317
20180317130620,971690,20180317
20180317130345,215082,20180317
20180317125734,183395,20180317
20180317125704,842790,20180317
20180317125258,71080,20180317
20180317125053,340099,20180317
20180317124808,876986,20180317
20180317124436,405687,20180317
20180317124244,730285,20180317
20180318191025,546488,20180318
20180318190754,170393,20180318
20180318190546,442087,20180318
20180318190130,687572,20180318
20180318190047,879077,20180318
20180318175122,726596,20180318
20180318174954,29981,20180318
20180318174738,46373,20180318
20180318174659,909772,20180318
20180318174453,496987,20180318
20180318174248,574395,20180318
20180318174124,988769,20180318
20180318174006,864182,20180318
20180318173843,823886,20180318
20180318173750,504684,20180318
20180318173618,650289,20180318
20180318173512,818580,20180318
20180318173311,838381,20180318
20180318183226,117398,20180318
20180318183213,442085,20180318
20180318183127,477781,20180318
20180318182616,380480,20180318
20180318182517,417281,20180318
20180318182129,544578,20180318
20180318182024,999288,20180318
20180317123100,733168,20180317
20180317123039,989891,20180317
20180317123011,811775,20180317
20180316175838,571073,20180316
20180316175750,669678,20180316
20180316175731,312699,20180316
20180316233957,964684,20180316
20180316233957,964684,20180316
20180318104335,821776,20180318
20180317111248,962589,20180317
20180316123724,720882,20180316
20180316010613,11471,20180316
20180316010530,666687,20180316
20180318134105,128268,20180318
20180318134056,845783,20180318
20180318134047,462495,20180318
20180318134039,77699,20180318
20180318134027,458895,20180318
20180318133952,395078,20180318
20180318133843,682894,20180318
20180318133829,435570,20180318
20180317154829,693491,20180317
20180317154803,241969,20180317
20180317154453,98482,20180317
20180317154217,99779,20180317
20180318190927,578684,20180318
20180319124101,65584,20180319
20180319124029,453681,20180319
20180319124014,497076,20180319
20180319123959,416375,20180319
20180318145902,231474,20180318
20180318145840,197873,20180318
20180318145827,205369,20180318
20180318145813,254696,20180318
20180319173539,487286,20180319
20180319173505,79274,20180319
20180319173425,887268,20180319
20180319173408,981381,20180319
20180319173351,214770,20180319
20180319173332,56174,20180319
20180319173314,887682,20180319
20180319131653,610684,20180319
20180319131552,910494,20180319
20180319131534,902286,20180319
20180319131515,899681,20180319
20180318222020,987088,20180318
20180318221950,326996,20180318
20180318221904,26784,20180318
20180318221843,280585,20180318
20180318221824,906899,20180318
20180318221807,283778,20180318
20180318221750,168193,20180318
20180318221706,321686,20180318
20180319200226,108070,20180319
20180319200210,770268,20180319
20180319200151,875075,20180319
20180319200125,922976,20180319
20180319200105,868179,20180319
20180319200046,813680,20180319
20180319200031,565486,20180319
20180319200012,852681,20180319
20180319172914,917079,20180319
20180319172818,65884,20180319
20180319212833,256798,20180319
20180320085259,339379,20180320
20180320085229,217582,20180320
20180319154532,737874,20180319
20180319154519,735574,20180319
20180319154435,720469,20180319
20180319221953,557483,20180319
20180319221917,457998,20180319
20180319221902,46169,20180319
20180317120036,805394,20180317
20180317120011,279672,20180317
20180317115950,516793,20180317
20180317115913,657287,20180317
20180317115724,873089,20180317
20180317115240,950986,20180317
20180317114647,101580,20180317
20180317114126,113273,20180317
20180320095111,5091,20180320
20180320095015,444077,20180320
20180320095002,227487,20180320
20180320094950,340975,20180320
20180320094937,430277,20180320
20180320094922,224182,20180320
20180319210439,241594,20180319
20180316213707,392882,20180316
20180316213612,439687,20180316
20180316213427,1595,20180316
20180320151705,644569,20180320
20180320165429,716082,20180320
20180306065810,37984,20180306
20180320222858,111172,20180320
20180320222010,100580,20180320
20180320221941,99180,20180320
20180320221927,307478,20180320
20180320221859,711983,20180320
20180320110351,892893,20180320
20180318191020,846781,20180318
20180313025207,533082,20180313
20180313025035,239093,20180313
20180313023922,280295,20180313
20180313023735,605976,20180313
20180320184455,403774,20180320
20180320180232,540693,20180320
20180318161322,435184,20180318
20180320213829,894072,20180320
20180320213756,908480,20180320
20180320170930,152498,20180320
20180320165553,841773,20180320
20180320165524,833481,20180320
20180320165429,812979,20180320
20180320165321,378391,20180320
20180320165141,812569,20180320
20180320165125,809269,20180320
20180320165109,844390,20180320
20180320165051,715792,20180320
20180320165033,770973,20180320
20180320165016,927178,20180320
20180320164950,828474,20180320
20180320164934,829489,20180320
20180320164919,777899,20180320
20180320164902,949070,20180320
20180320164836,776269,20180320
20180321153654,329977,20180321
20180310094836,180684,20180310
20180310094148,296171,20180310
20180309195242,275991,20180309
20180321154408,246672,20180321
20180321154321,314881,20180321
20180321154201,219372,20180321
20180321154148,584299,20180321
20180321154134,358074,20180321
20180321154118,933789,20180321
20180318040326,853689,20180318
20180318035612,294180,20180318
20180318035535,407776,20180318
20180318035453,413774,20180318
20180318035429,330679,20180318
20180318035352,991686,20180318
20180320160538,91068,20180320
20180320160455,765583,20180320
20180320160436,398970,20180320
20180320160401,632894,20180320
20180320160345,518298,20180320
20180320160329,923487,20180320
20180320160310,81782,20180320
20180320002756,10489,20180320
20180320175429,798978,20180320
20180320175402,671769,20180320
20180320175340,642673,20180320
20180320175324,529082,20180320
20180320175310,619598,20180320
20180320175208,530172,20180320
20180320175155,718794,20180320
20180320175141,795289,20180320
20180320175128,672474,20180320
20180320175114,575775,20180320
20180320175101,798970,20180320
20180320175045,795570,20180320
20180320154419,156070,20180320
20180320154326,741384,20180320
20180320154306,939681,20180320
20180320154250,2874,20180320
20180320154231,875189,20180320
20180320154201,989276,20180320
20180320154139,15886,20180320
20180320154107,978674,20180320
20180320151630,1596,20180320
20180320002937,254675,20180320
20180321200859,615877,20180321
20180321200839,549199,20180321
20180321200820,380894,20180321
20180321200801,605990,20180321
20180321200654,99391,20180321
20180321200631,735386,20180321
20180321200611,523169,20180321
20180321200549,663678,20180321
20180321200530,677985,20180321
20180321200505,333587,20180321
20180321194729,403577,20180321
20180321194700,218794,20180321
20180321194640,276175,20180321
20180321194626,952095,20180321
20180321151918,395293,20180321
20180321151840,179678,20180321
20180321151818,437684,20180321
20180321151758,554298,20180321
20180321201509,557375,20180321
20180322113459,101276,20180322
20180322113435,45586,20180322
20180322113348,12873,20180322
20180321151918,395293,20180321
20180321151840,179678,20180321
20180321151818,437684,20180321
20180321151758,554298,20180321
20180322105040,268976,20180322
20180322104944,535298,20180322
20180322104931,723583,20180322
20180322115201,370273,20180322
20180322115138,531770,20180322
20180322115116,345596,20180322
20180322115055,35788,20180322
20180322115036,383774,20180322
20180322115011,414898,20180322
20180321213003,437770,20180321
20180321212840,303676,20180321
20180321212823,929194,20180321
20180321212800,394099,20180321
20180321212746,556992,20180321
20180322132223,987476,20180322
20180322132207,852580,20180322
20180322132128,166586,20180322
20180322035706,362086,20180322
20180322035604,867382,20180322
20180322035537,237589,20180322
20180322181704,824179,20180322
20180322235137,121069,20180322
20180322235108,96690,20180322
20180322235044,120269,20180322
20180322151300,856489,20180322
20180322151214,643478,20180322
20180322171304,970073,20180322
20180322171221,31376,20180322
20180323133552,73784,20180323
20180324185812,526468,20180324
20180323181530,927896,20180323
20180323181451,472890,20180323
20180323181433,26198,20180323
20180323181409,300277,20180323
20180323181351,483185,20180323
20180323181333,886195,20180323
20180323181313,440689,20180323
20180323181256,259176,20180323
20180323181236,221973,20180323
20180323181220,153581,20180323
20180323181200,188479,20180323
20180323181141,242176,20180323
20180323181123,133169,20180323
20180323181104,128669,20180323
20180323181045,876196,20180323
20180323181020,163779,20180323
20180323180959,759992,20180323
20180323180939,211974,20180323
20180324025628,323384,20180324
20180324021632,456183,20180324
20180324021558,710568,20180324
20180324021518,889975,20180324
20180323231738,390071,20180323
20180323124419,239384,20180323
20180324060332,410687,20180324
20180324055258,60681,20180324
20180324043602,873599,20180324
20180324040728,957372,20180324
20180324120526,875069,20180324
20180324120451,690488,20180324
20180324120427,874275,20180324
20180324120402,638287,20180324
20180324142956,941277,20180324
20180324142933,134089,20180324
20180324140752,174483,20180324
20180324140732,33099,20180324
20180324140649,164983,20180324
20180324131855,746771,20180324
20180324134453,323780,20180324
20180324134417,588785,20180324
20180324134401,657594,20180324
20180324134327,332979,20180324
20180324134312,424874,20180324
20180324134256,411677,20180324
20180324134238,343284,20180324
20180324134222,471898,20180324
20180324134207,93468,20180324
20180324134151,264588,20180324
20180324134134,294475,20180324
20180324134118,280381,20180324
20180324134103,347195,20180324
20180324134046,509990,20180324
20180324134031,453578,20180324
20180324134015,357396,20180324
20180324133958,446878,20180324
20180324133942,494789,20180324
20180324133926,259581,20180324
20180324133905,520185,20180324
20180324133849,516185,20180324
20180324133828,477790,20180324
20180324133812,475090,20180324
20180324133745,526486,20180324
20180324133726,273697,20180324
20180324133707,413678,20180324
20180323014403,318486,20180323
20180323184404,535480,20180323
20180323184348,679484,20180323
20180323184330,96892,20180323
20180324212026,482188,20180324
20180324211903,867795,20180324
20180324211846,468588,20180324
20180324031115,109498,20180324
20180325124458,360975,20180325
20180325124443,993096,20180325
20180325124424,907183,20180325
20180324183226,533776,20180324
20180324183134,621199,20180324
20180324183117,899484,20180324
20180324183058,379282,20180324
20180325155434,681893,20180325
20180325155407,436386,20180325
20180325155340,429586,20180325
20180324180853,186369,20180324
20180324180821,521497,20180324
20180324180750,779590,20180324
20180324180656,769090,20180324
20180325173319,341687,20180325
20180312001250,920894,20180312
20180312000743,277069,20180312
20180311235619,370191,20180311
20180311235455,92180,20180311
20180310144515,552868,20180310
20180323140435,902681,20180323
20180323140415,940373,20180323
20180323140357,894981,20180323
20180323184045,643777,20180323
20180323184031,638184,20180323
20180323184015,874085,20180323
20180323183956,77783,20180323
20180323183942,607574,20180323
20180323183927,625077,20180323
20180323183912,697878,20180323
20180323183857,155296,20180323
20180323183841,495381,20180323
20180323183826,879686,20180323
20180323183812,793099,20180323
20180323183756,404082,20180323
20180323183741,600184,20180323
20180323183726,284991,20180323
20180323183710,791589,20180323
20180323183655,38192,20180323
20180323183640,118295,20180323
20180323183625,237298,20180323
20180323183610,530873,20180323
20180323183554,380182,20180323
20180324124408,551475,20180324
20180323122520,497781,20180323
20180324151850,384780,20180324
20180324181531,261969,20180324
20180324181649,287280,20180324
20180324181629,646896,20180324
20180324201552,404892,20180324
20180324201532,612078,20180324
20180323200425,403581,20180323
20180323200410,170471,20180323
20180323211437,820571,20180323
20180323211425,451398,20180323
20180324041937,955280,20180324
20180324041920,975569,20180324
20180324041902,732971,20180324
20180324125012,438568,20180324
20180324124957,434468,20180324
20180324130325,37485,20180324
20180324143602,832682,20180324
20180324143527,6777,20180324
20180323145258,520069,20180323
20180325230705,208091,20180325
20180316152208,691480,20180316
20180316152142,355484,20180316
20180316152119,241588,20180316
20180316152035,899578,20180316
20180316152013,330883,20180316
20180326105538,876986,20180326
20180326105457,842774,20180326
20180326105415,12494,20180326
20180326105357,286991,20180326
20180324125052,733973,20180324
20180324124818,695673,20180324
20180323193924,46591,20180323
20180323193602,579693,20180323
20180325121045,978773,20180325
20180326135747,883491,20180326
20180326135727,817080,20180326
20180326162636,691069,20180326
20180326162619,526486,20180326
20180326162604,566282,20180326
20180326162522,800373,20180326
20180323163433,758392,20180323
20180323163413,798593,20180323
20180323163353,759872,20180323
