,0,1
247,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02644387,0.0
248,app_back_url_ZX|http://144.32.64.2:9080/qrcode/webservice/notify/trace,0.0005490558761100378
249,app_back_url_ZX|http://144.32.67.155:8001/EsbService/QRCodeService,0.0
250,app_back_url_ZX|http://144.32.67.36/proxy/at/notify/UnionC2BNotify/Process.plain,1.1080024906665142e-05
251,app_back_url_ZX|http://144.40.68.70:9080/QRCPTrans/QRCPCupService/PayResultNotice,0.0
252,app_back_url_ZX|http://144.40.69.132:8080/ifsp-commcup/PAY/PayResultNotice,0.0
253,app_back_url_ZX|http://144.40.69.5:21000/wcg/webtrans/qpTransReq.do/qrCodeNotify,0.0
254,app_back_url_ZX|http://144.48.68.41:9080/netpay/QrPayBackRcv.do,0.0002370593779929983
255,app_back_url_ZX|http://144.88.69.29:9013/ECP0CUPS0IN,7.113682870200706e-05
256,app_back_url_http://appgateway.hxb.com.cn:10029,0.0
257,app_back_url_http://wap.e96518.com:81/mobileServer/NotifyReceiveZs,0.0
258,app_back_url_http://www.specialUrl.com,0.0035510268921859264
259,app_back_url_https://pay.grcbank.com/EpayOnline/upop_acceptUpop2DbarcodesBackResult.action,0.0
260,app_back_url_https://pbank.psbc.com/psbcpay/UnionCodeNotifyServlet,0.0
261,app_back_url_https://pm.ddyzbank.com/pmbank/ylqr/ylqrTransNotify.do,0.0
262,mer_cert_id_000000000000053143,0.0
263,mer_cert_id_000000000000056027,0.0
264,mer_cert_id_000000000000064016,0.0
265,mer_cert_id_000000000000070167,2.3312851034318694e-06
266,mer_cert_id_000000000000153188,0.0
267,mer_cert_id_000000000000214864,0.0
268,mer_cert_id_000000000000240018,0.0
269,mer_cert_id_69414748216,0.0
270,mer_cert_id_69597475696,0.002189485501033152
271,mer_cert_id_69629089414,7.104195699801498e-06
272,mer_cert_id_69844624245,0.0
273,mer_cert_id_70105117463,0.0008425928472772703
274,mer_cert_id_70136533826,0.0
275,mer_cert_id_70150329895,9.295060585907672e-05
276,mer_cert_id_70675140916,0.0
277,mer_cert_id_70691128375,0.0
278,mer_cert_id_70754056468,0.0002585487503856079
279,mer_cert_id_70910083431,6.804634710307918e-05
280,mer_cert_id_70985596968,8.686880554507302e-06
281,mer_cert_id_71158543632,0.0
282,mer_cert_id_71160662134,0.0
283,mer_cert_id_71174587009,0.0
284,mer_cert_id_71176751476,0.0
285,mer_cert_id_71178683139,0.0
286,mer_cert_id_71211286615,0.0
287,mer_cert_id_73319135059,0.0003334505429808492
288,mer_cert_id_73556067908,0.0
289,mer_cert_id_73606965654,0.00010707881828362943
290,mer_cert_id_73624286983,0.0
291,mer_cert_id_73624914041,0.0
292,mer_cert_id_74380116294,0.0
293,mer_cert_id_74399040838,0.0
294,mchnt_nm_银联扫码转账,0.003472976046687451
295,mchnt_nm_银联转账,0.0018587222258905026
296,acq_ins_inf_0100000000000000000000000,0.0016429789167520512
297,acq_ins_inf_0110000000000000000000000,0.0022900115423625427
298,acq_ins_inf_0110100000000000000000000,0.0
299,country_cd_156,0.0027534673779751463
300,area_cd_0000,6.402987998004188e-05
301,area_cd_1000,0.0012876664483865373
302,area_cd_1100,0.00013811750741535948
303,area_cd_1210,0.00043827926754351915
304,area_cd_1240,0.0
305,area_cd_1260,0.0
306,area_cd_1270,0.00047438667846486435
307,area_cd_1310,0.001058701365893139
308,area_cd_1340,0.0006445188490995117
309,area_cd_1380,0.0
310,area_cd_1410,0.0
311,area_cd_1430,0.0
312,area_cd_1460,0.0
313,area_cd_1480,0.0
314,area_cd_1610,1.5539076408249192e-05
315,area_cd_1620,0.0
316,area_cd_1650,0.0
317,area_cd_1660,0.007858565155971615
318,area_cd_1680,0.0
319,area_cd_1690,0.0
320,area_cd_1710,0.0
321,area_cd_1730,0.0
322,area_cd_1750,0.0
323,area_cd_1770,0.0
324,area_cd_1810,0.0005133411071709793
325,area_cd_1910,0.0
326,area_cd_1920,0.0
327,area_cd_1940,0.0
328,area_cd_1960,0.0
329,area_cd_1990,0.0
330,area_cd_2030,0.0
331,area_cd_2050,0.0
332,area_cd_2210,0.00043037481607203755
333,area_cd_2220,2.4731079919100367e-05
334,area_cd_2230,0.0
335,area_cd_2240,0.005612321029285342
336,area_cd_2250,0.0
337,area_cd_2270,0.0
338,area_cd_2280,0.0
339,area_cd_2290,0.0
340,area_cd_2310,0.0
341,area_cd_2330,0.0
342,area_cd_2340,0.0
343,area_cd_2360,0.0
344,area_cd_2410,0.0
345,area_cd_2420,5.2973100262929055e-06
346,area_cd_2430,0.0
347,area_cd_2440,0.0
348,area_cd_2450,0.0
349,area_cd_2460,0.0
350,area_cd_2470,0.0
351,area_cd_2490,0.0013374144836457746
352,area_cd_2510,0.0
353,area_cd_2610,3.2079286883457686e-05
354,area_cd_2640,0.00035223957329001183
355,area_cd_2660,0.0
356,area_cd_2680,0.0
357,area_cd_2690,0.0060086162756751845
358,area_cd_2720,0.0
359,area_cd_2750,0.0
360,area_cd_2760,0.001793362228142718
361,area_cd_2780,0.0
362,area_cd_2900,0.010181001583535665
363,area_cd_2904,0.0
364,area_cd_3010,0.00033402812237915916
365,area_cd_3020,0.0
366,area_cd_3030,0.0
367,area_cd_3040,0.0
368,area_cd_3045,0.0
369,area_cd_3050,0.0
370,area_cd_3060,0.0
371,area_cd_3070,0.0
372,area_cd_3080,0.0
373,area_cd_3110,0.0004883022271064118
374,area_cd_3120,0.0
375,area_cd_3140,0.0
376,area_cd_3160,0.0
377,area_cd_3180,0.0
378,area_cd_3310,0.0005033834051626951
379,area_cd_3320,0.0
380,area_cd_3330,0.0
381,area_cd_3350,0.0
382,area_cd_3360,0.0
383,area_cd_3370,0.0
384,area_cd_3380,1.5556875421738106e-05
385,area_cd_3410,0.0
386,area_cd_3420,2.394511759548407e-05
387,area_cd_3430,0.0
388,area_cd_3450,0.0
389,area_cd_3610,2.8646623251255804e-05
390,area_cd_3620,0.0
391,area_cd_3630,0.0
392,area_cd_3640,0.0
393,area_cd_3650,0.0
394,area_cd_3660,2.7913065949086227e-06
395,area_cd_3670,0.0
396,area_cd_3680,0.00010916097297400592
397,area_cd_3710,0.00044051910449781763
398,area_cd_3720,3.8502626450303156e-05
399,area_cd_3740,0.0
400,area_cd_3750,0.0
401,area_cd_3760,0.0
402,area_cd_3770,0.0008887528338222268
403,area_cd_3790,0.0
404,area_cd_3810,0.0
405,area_cd_3910,3.943734779336787e-05
406,area_cd_3930,0.00045669389335972093
407,area_cd_3940,2.1580974953349776e-05
408,area_cd_3950,0.0
409,area_cd_3970,0.0006303517582767126
410,area_cd_3990,0.0005054788547690938
411,area_cd_4010,0.0
412,area_cd_4030,0.0007527598295117398
413,area_cd_4050,0.003495635586173954
414,area_cd_4210,1.8579080972211818e-05
415,area_cd_4220,0.0
416,area_cd_4230,0.0
417,area_cd_4240,3.38130380244971e-05
418,area_cd_4260,0.0011191208282519103
419,area_cd_4270,0.0
420,area_cd_4280,0.0
421,area_cd_4310,0.0
422,area_cd_4330,0.0
423,area_cd_4350,0.0
424,area_cd_4370,0.0
425,area_cd_4510,2.54278551662517e-05
426,area_cd_4520,2.0214902714889943e-05
427,area_cd_4530,0.0
428,area_cd_4540,0.0
429,area_cd_4550,0.001185087288386831
430,area_cd_4560,0.0
431,area_cd_4580,7.490032103667453e-05
432,area_cd_4610,0.00010289334814879566
433,area_cd_4630,0.0
434,area_cd_4650,0.0
435,area_cd_4660,0.0
436,area_cd_4680,0.0
437,area_cd_4710,0.00036276596417415553
438,area_cd_4730,0.0010856733371772981
439,area_cd_4750,0.0014064329855528281
440,area_cd_4770,0.0
441,area_cd_4790,0.0
442,area_cd_4910,0.0005506134146440228
443,area_cd_4920,0.0
444,area_cd_4930,0.0
445,area_cd_4950,0.0
446,area_cd_4960,0.0020779414874749235
447,area_cd_4970,0.0
448,area_cd_4980,0.0
449,area_cd_5010,0.0
450,area_cd_5020,0.0
451,area_cd_5030,0.0
452,area_cd_5040,0.0006836555142371594
453,area_cd_5050,0.0
454,area_cd_5060,0.0
455,area_cd_5080,0.000750386247268657
456,area_cd_5110,0.0003569774013718271
457,area_cd_5130,0.0001743550643331207
458,area_cd_5150,0.0
459,area_cd_5210,0.011987865627849497
460,area_cd_5220,0.0
461,area_cd_5230,0.0
462,area_cd_5250,0.0016929788636190002
463,area_cd_5270,0.0
464,area_cd_5280,0.0
465,area_cd_5310,0.0
466,area_cd_5320,0.0
467,area_cd_5330,0.0
468,area_cd_5350,0.0
469,area_cd_5360,0.00044327492404377754
470,area_cd_5370,0.0
471,area_cd_5410,0.0
472,area_cd_5510,0.0
473,area_cd_5520,0.0003007377194241388
